corpus,row,model,label,position
carebench,142,Human,DIR,0.458955223880597
carebench,142,Human,QOP,0.7761194029850746
carebench,142,Human,QCL,0.8936567164179104
carebench,121,Gemini,NAC,0.0
carebench,121,Gemini,VAC,0.0
carebench,121,Gemini,LMT,0.00294811320754717
carebench,121,Gemini,NAC,0.05129716981132076
carebench,121,Gemini,NAC,0.20106132075471697
carebench,121,Gemini,NAC,0.2623820754716981
carebench,121,Gemini,NAC,0.36556603773584906
carebench,121,Gemini,NAC,0.40035377358490565
carebench,121,Gemini,RECT,0.5389150943396226
carebench,121,Gemini,DIR,0.5389150943396226
carebench,121,Gemini,NAC,0.6031839622641509
carebench,121,Gemini,NAC,0.6497641509433962
carebench,121,Gemini,SAC,0.7057783018867925
carebench,121,Gemini,LMT,0.4834905660377358
carebench,121,Gemini,NAC,0.8366745283018868
carebench,121,Gemini,NAC,0.8903301886792453
carebench,121,Gemini,VAC,0.9215801886792453
hope,171,Gemini,SEN,0.0
hope,171,Gemini,NAC,0.10378057820607858
hope,171,Gemini,VAC,0.23869532987398073
hope,171,Gemini,SAC,0.3491475166790215
hope,171,Gemini,SEN,0.4536693847294292
hope,171,Gemini,QCL,0.5107487027427724
hope,171,Gemini,DIR,0.6241660489251297
hope,171,Gemini,RECT,0.8042994810971089
hope,171,Gemini,QCL,0.8287620459599704
hope,171,Gemini,RECT,0.9184581171237954
hope,323,Human,QCL,0.0
hope,323,Human,TEN,0.0
hope,323,Human,VAC,0.0
counselchat,43,Human,SAC,0.0
counselchat,43,Human,SAC,0.049635036496350364
counselchat,43,Human,DIR,0.13576642335766423
counselchat,43,Human,DIR,0.1854014598540146
counselchat,43,Human,DIR,0.23503649635036497
counselchat,43,Human,DIR,0.3963503649635037
counselchat,43,Human,TEN,0.42554744525547444
counselchat,43,Human,TEN,0.472992700729927
counselchat,43,Human,DIR,0.5985401459854015
counselchat,43,Human,VAC,0.6503649635036496
counselchat,43,Human,VAC,0.6715328467153284
counselchat,43,Human,RECT,0.7021897810218978
counselchat,43,Human,ASAC,0.789051094890511
counselchat,43,Human,SAC,0.9554744525547445
carebench,246,Human,AUR,0.0
carebench,246,Human,DIR,0.0
carebench,246,Human,QCL,0.6655518394648829
carebench,246,Human,TSH,0.6655518394648829
carebench,80,Gemini,VAC,0.0
carebench,80,Gemini,TEN,0.046135410425404436
carebench,80,Gemini,NAC,0.046135410425404436
carebench,80,Gemini,SAC,0.1983223487118035
carebench,80,Gemini,NAC,0.24505692031156381
carebench,80,Gemini,DIR,0.29298981426003595
carebench,80,Gemini,FIX,0.29298981426003595
carebench,80,Gemini,RECT,0.3517076093469143
carebench,80,Gemini,DIR,0.4721390053924506
carebench,80,Gemini,RECT,0.5512282804074295
carebench,80,Gemini,DIR,0.7070101857399641
carebench,80,Gemini,DIR,0.7447573397243858
carebench,80,Gemini,ASAC,0.7777112043139605
carebench,80,Gemini,QOP,0.914319952067106
carebench,175,Gemini,TEN,0.05768063145112325
carebench,175,Gemini,LMT,0.12386156648451731
carebench,175,Gemini,TEN,0.14511232544019428
carebench,175,Gemini,NAC,0.20218579234972678
carebench,175,Gemini,LMT,0.29083181542197933
carebench,175,Gemini,TEN,0.32908318154219796
carebench,175,Gemini,DIR,0.3630843958712811
carebench,175,Gemini,NAC,0.4268366727383121
carebench,175,Gemini,NAC,0.4808743169398907
carebench,175,Gemini,DIR,0.575591985428051
carebench,175,Gemini,AUR,0.6369156041287188
carebench,175,Gemini,LMT,0.7213114754098361
carebench,175,Gemini,NAC,0.74013357619915
carebench,175,Gemini,TEN,0.7905282331511839
carebench,175,Gemini,DIR,0.8828172434729812
carebench,175,Gemini,NAC,0.9471766848816029
hope,64,GPT,MEN,0.0
hope,64,GPT,LMT,0.011851851851851851
hope,64,GPT,NAC,0.03111111111111111
hope,64,GPT,VAC,0.27111111111111114
hope,64,GPT,VAC,0.3511111111111111
hope,64,GPT,QCL,0.5407407407407407
hope,64,GPT,RECT,0.5407407407407407
hope,64,GPT,ASAC,0.7585185185185185
hope,64,GPT,SAC,0.8503703703703703
hope,339,Llama,AUR,0.0
hope,339,Llama,TEN,0.0
hope,339,Llama,LMT,0.1338709677419355
hope,339,Llama,AUR,0.18225806451612903
hope,339,Llama,LMT,0.27419354838709675
hope,339,Llama,QCL,0.3951612903225806
hope,339,Llama,RECT,0.4274193548387097
hope,339,Llama,DIR,0.5241935483870968
hope,339,Llama,RECT,0.6838709677419355
hope,339,Llama,DIR,0.6548387096774193
hope,339,Llama,QOP,0.885483870967742
hope,10,Human,QOP,0.0
hope,10,Human,TEN,0.4162303664921466
hope,10,Human,AUR,0.4162303664921466
hope,10,Human,DIR,0.5602094240837696
hope,10,Human,INC,0.5602094240837696
hope,10,Human,QOP,0.6780104712041884
hope,10,Human,QOP,0.8795811518324608
hope,19,Gemini,VAC,0.0
hope,19,Gemini,NAC,0.025477707006369428
hope,19,Gemini,LMT,0.12484076433121019
hope,19,Gemini,TEN,0.21719745222929937
hope,19,Gemini,DIR,0.2719745222929936
hope,19,Gemini,FIX,0.2719745222929936
hope,19,Gemini,DIR,0.354140127388535
hope,19,Gemini,FIX,0.354140127388535
hope,19,Gemini,DIR,0.4821656050955414
hope,19,Gemini,FIX,0.4821656050955414
hope,19,Gemini,SAC,0.5834394904458599
hope,19,Gemini,DIR,0.664968152866242
hope,19,Gemini,FIX,0.664968152866242
hope,19,Gemini,DIR,0.6993630573248407
hope,19,Gemini,FIX,0.6993630573248407
hope,19,Gemini,ASAC,0.7853503184713376
hope,19,Gemini,QOP,0.8471337579617835
hope,19,Gemini,QCL,0.945859872611465
carebench,107,Gemini,AUR,0.0
carebench,107,Gemini,DIR,0.0
carebench,107,Gemini,FIX,0.0
carebench,107,Gemini,TSH,0.0
carebench,107,Gemini,AUR,0.07931844888366628
carebench,107,Gemini,DIR,0.07931844888366628
carebench,107,Gemini,FIX,0.07931844888366628
carebench,107,Gemini,TSH,0.07931844888366628
carebench,107,Gemini,NAC,0.21797884841363102
carebench,107,Gemini,DIR,0.2878965922444183
carebench,107,Gemini,FIX,0.2878965922444183
carebench,107,Gemini,RECT,0.3695652173913043
carebench,107,Gemini,DIR,0.3695652173913043
carebench,107,Gemini,FIX,0.3695652173913043
carebench,107,Gemini,TSH,0.3695652173913043
carebench,107,Gemini,DIR,0.4600470035252644
carebench,107,Gemini,FIX,0.4600470035252644
carebench,107,Gemini,RECT,0.5152761457109283
carebench,107,Gemini,RECT,0.7596944770857814
carebench,107,Gemini,DIR,0.7720329024676851
carebench,107,Gemini,FIX,0.7720329024676851
carebench,107,Gemini,RECT,0.8413631022326674
carebench,107,Gemini,DIR,0.8413631022326674
carebench,107,Gemini,FIX,0.8413631022326674
carebench,107,Gemini,QOP,0.8954171562867215
carebench,107,Gemini,DIR,0.8954171562867215
carebench,107,Gemini,FIX,0.8954171562867215
hope,280,GPT,LMT,0.011940298507462687
hope,280,GPT,NAC,0.056119402985074625
hope,280,GPT,VAC,0.16716417910447762
hope,280,GPT,DIR,0.22208955223880597
hope,280,GPT,RECT,0.22208955223880597
hope,280,GPT,DIR,0.29194029850746267
hope,280,GPT,TEN,0.34746268656716417
hope,280,GPT,DIR,0.3850746268656716
hope,280,GPT,RECT,0.3850746268656716
hope,280,GPT,DIR,0.4071641791044776
hope,280,GPT,TEN,0.47402985074626863
hope,280,GPT,DIR,0.52
hope,280,GPT,NAC,0.537910447761194
hope,280,GPT,SAC,0.5743283582089552
hope,280,GPT,DIR,0.6113432835820896
hope,280,GPT,DIR,0.6459701492537313
hope,280,GPT,DIR,0.7205970149253731
hope,280,GPT,NAC,0.777910447761194
hope,280,GPT,RECT,0.84
hope,280,GPT,ASAC,0.9277611940298508
hope,156,Gemini,SEN,0.3965071151358344
hope,156,Gemini,SEN,0.42238033635187583
hope,156,Gemini,SEN,0.5038809831824063
hope,156,Gemini,SEN,0.6002587322121604
hope,156,Gemini,SEN,0.6733505821474773
hope,156,Gemini,SEN,0.7399741267787839
hope,156,Gemini,SEN,0.7606727037516171
hope,156,Gemini,SEN,0.8020698576972833
hope,156,Gemini,SEN,0.8906856403622251
hope,156,Gemini,SEN,0.9159120310478654
hope,156,Gemini,AUR,0.3693402328589909
hope,156,Gemini,TEN,0.08020698576972833
hope,156,Gemini,DIR,0.5038809831824063
hope,156,Gemini,DIR,0.6002587322121604
hope,156,Gemini,DIR,0.7399741267787839
hope,156,Gemini,DIR,0.7606727037516171
hope,156,Gemini,DIR,0.8020698576972833
hope,156,Gemini,DIR,0.8906856403622251
hope,156,Gemini,DIR,0.9159120310478654
hope,156,Gemini,FIX,0.5038809831824063
hope,156,Gemini,FIX,0.6002587322121604
hope,156,Gemini,FIX,0.7399741267787839
hope,156,Gemini,FIX,0.7606727037516171
hope,156,Gemini,FIX,0.8020698576972833
hope,156,Gemini,FIX,0.8906856403622251
hope,156,Gemini,FIX,0.9159120310478654
hope,156,Gemini,RECT,0.6002587322121604
hope,156,Gemini,RECT,0.7399741267787839
hope,156,Gemini,RECT,0.7606727037516171
hope,156,Gemini,RECT,0.8020698576972833
hope,156,Gemini,RECT,0.8906856403622251
hope,156,Gemini,RECT,0.9159120310478654
hope,156,Gemini,TSH,0.0
hope,156,Gemini,TSH,0.08020698576972833
hope,156,Gemini,TSH,0.19146183699870634
hope,156,Gemini,TSH,0.2542043984476067
hope,156,Gemini,TSH,0.42238033635187583
hope,156,Gemini,TSH,0.5038809831824063
hope,156,Gemini,TSH,0.6002587322121604
hope,156,Gemini,TSH,0.6733505821474773
hope,156,Gemini,TSH,0.7399741267787839
hope,156,Gemini,TSH,0.7606727037516171
hope,156,Gemini,TSH,0.8020698576972833
hope,156,Gemini,TSH,0.8906856403622251
hope,156,Gemini,TSH,0.9159120310478654
hope,156,Gemini,QOP,0.19146183699870634
hope,156,Gemini,QCL,0.19146183699870634
hope,156,Gemini,LMT,0.19146183699870634
hope,156,Gemini,LMT,0.6002587322121604
hope,156,Gemini,LMT,0.8020698576972833
hope,156,Gemini,MEN,0.5038809831824063
hope,156,Gemini,VAC,0.0
hope,156,Gemini,VAC,0.19146183699870634
hope,156,Gemini,VAC,0.2542043984476067
hope,156,Gemini,VIN,0.3693402328589909
hope,156,Gemini,NAC,0.0
hope,156,Gemini,NAC,0.08020698576972833
hope,156,Gemini,NAC,0.19146183699870634
hope,156,Gemini,NAC,0.2542043984476067
hope,156,Gemini,NIN,0.3693402328589909
hope,156,Gemini,ASAC,0.5038809831824063
hope,156,Gemini,ASAC,0.6002587322121604
hope,156,Gemini,ASAC,0.7399741267787839
hope,156,Gemini,ASAC,0.7606727037516171
hope,156,Gemini,ASAC,0.8020698576972833
hope,156,Gemini,ASAC,0.8906856403622251
hope,156,Gemini,ASAC,0.9159120310478654
hope,156,Gemini,ASIN,0.5038809831824063
hope,156,Gemini,ASIN,0.6002587322121604
hope,156,Gemini,ASIN,0.7399741267787839
hope,156,Gemini,ASIN,0.7606727037516171
hope,156,Gemini,ASIN,0.8020698576972833
hope,156,Gemini,ASIN,0.8906856403622251
hope,156,Gemini,ASIN,0.9159120310478654
hope,156,Gemini,SAC,0.0
hope,156,Gemini,SAC,0.08020698576972833
hope,156,Gemini,SAC,0.19146183699870634
hope,156,Gemini,SAC,0.2542043984476067
hope,156,Gemini,SIN,0.3693402328589909
hope,156,Gemini,INC,0.5038809831824063
hope,156,Gemini,INC,0.6002587322121604
hope,156,Gemini,INC,0.7399741267787839
hope,156,Gemini,INC,0.7606727037516171
hope,156,Gemini,INC,0.8020698576972833
hope,156,Gemini,INC,0.8906856403622251
hope,156,Gemini,INC,0.9159120310478654
carebench,14,Qwen,VAC,0.0
carebench,14,Qwen,DIR,0.027633851468048358
carebench,14,Qwen,AUR,0.08059873344847437
carebench,14,Qwen,DIR,0.10650546919976972
carebench,14,Qwen,DIR,0.18192285549798504
carebench,14,Qwen,DIR,0.22164651698330454
carebench,14,Qwen,DIR,0.3183649971214738
carebench,14,Qwen,DIR,0.408175014392631
carebench,14,Qwen,DIR,0.4605641911341393
carebench,14,Qwen,DIR,0.5331030512377662
carebench,14,Qwen,DIR,0.6499712147380541
carebench,14,Qwen,DIR,0.7374784110535406
carebench,14,Qwen,DIR,0.8077144502014968
carebench,14,Qwen,DIR,0.8911917098445595
pair,16,Qwen,VAC,0.0
pair,16,Qwen,VAC,0.042105263157894736
pair,16,Qwen,NAC,0.13567251461988303
pair,16,Qwen,DIR,0.24736842105263157
pair,16,Qwen,SEN,0.24736842105263157
pair,16,Qwen,DIR,0.3473684210526316
pair,16,Qwen,DIR,0.4245614035087719
pair,16,Qwen,DIR,0.5105263157894737
pair,16,Qwen,DIR,0.5947368421052631
pair,16,Qwen,SEN,0.5947368421052631
pair,16,Qwen,DIR,0.7169590643274854
pair,16,Qwen,DIR,0.8339181286549707
pair,16,Qwen,DIR,0.867251461988304
pair,16,Qwen,RECT,0.9690058479532164
carebench,338,Claude,LMT,0.0
carebench,338,Claude,VAC,0.04522613065326633
carebench,338,Claude,SAC,0.0942211055276382
carebench,338,Claude,AUR,0.1092964824120603
carebench,338,Claude,SAC,0.13316582914572864
carebench,338,Claude,NAC,0.1658291457286432
carebench,338,Claude,NAC,0.22675879396984924
carebench,338,Claude,NAC,0.2971105527638191
carebench,338,Claude,TEN,0.39195979899497485
carebench,338,Claude,TEN,0.45226130653266333
carebench,338,Claude,TEN,0.532035175879397
carebench,338,Claude,DIR,0.5841708542713567
carebench,338,Claude,DIR,0.6306532663316583
carebench,338,Claude,SAC,0.7167085427135679
carebench,338,Claude,QOP,0.7581658291457286
carebench,338,Claude,SAC,0.8159547738693468
carebench,338,Claude,SAC,0.8530150753768844
carebench,338,Claude,DIR,0.9013819095477387
carebench,338,Claude,QCL,0.9585427135678392
carebench,38,Claude,DIR,0.0
carebench,38,Claude,TSH,0.03819444444444445
carebench,38,Claude,DIR,0.12222222222222222
carebench,38,Claude,DIR,0.17083333333333334
carebench,38,Claude,TEN,0.21666666666666667
carebench,38,Claude,DIR,0.3
carebench,38,Claude,LMT,0.06805555555555555
carebench,38,Claude,LMT,0.35138888888888886
carebench,38,Claude,LMT,0.37916666666666665
carebench,38,Claude,LMT,0.41041666666666665
carebench,38,Claude,LMT,0.45416666666666666
carebench,38,Claude,DIR,0.48333333333333334
carebench,38,Claude,DIR,0.5111111111111111
carebench,38,Claude,DIR,0.5819444444444445
carebench,38,Claude,DIR,0.6111111111111112
carebench,38,Claude,TEN,0.70625
carebench,38,Claude,TEN,0.7291666666666666
carebench,38,Claude,SAC,0.7944444444444444
carebench,38,Claude,SAC,0.8201388888888889
carebench,38,Claude,VAC,0.8513888888888889
carebench,38,Claude,QOP,0.9034722222222222
carebench,38,Claude,DIR,0.9201388888888888
carebench,38,Claude,QOP,0.9597222222222223
carebench,205,Qwen,SAC,0.0
carebench,205,Qwen,VAC,0.057058823529411766
carebench,205,Qwen,NAC,0.14352941176470588
carebench,205,Qwen,DIR,0.24176470588235294
carebench,205,Qwen,DIR,0.27941176470588236
carebench,205,Qwen,DIR,0.35705882352941176
carebench,205,Qwen,DIR,0.47294117647058825
carebench,205,Qwen,QOP,0.5564705882352942
carebench,205,Qwen,DIR,0.5982352941176471
carebench,205,Qwen,DIR,0.6776470588235294
carebench,205,Qwen,DIR,0.7064705882352941
carebench,205,Qwen,RECT,0.8047058823529412
carebench,205,Qwen,SAC,0.9535294117647058
carebench,164,GPT,AUR,0.0
carebench,164,GPT,TEN,0.14143775569842199
carebench,164,GPT,DIR,0.20280537697253068
carebench,164,GPT,NAC,0.27586206896551724
carebench,164,GPT,RECT,0.3816481589713618
carebench,164,GPT,DIR,0.5318527177089422
carebench,164,GPT,DIR,0.5891291642314436
carebench,164,GPT,DIR,0.7381648158971362
carebench,164,GPT,DIR,0.7995324371712449
carebench,164,GPT,DIR,0.8872004675628288
carebench,164,GPT,RECT,0.9392168322618352
carebench,164,GPT,ASAC,0.9392168322618352
hope,272,Qwen,VAC,0.0
hope,272,Qwen,NAC,0.07877330126277811
hope,272,Qwen,DIR,0.1635598316295851
hope,272,Qwen,FIX,0.2790138304269393
hope,272,Qwen,DIR,0.3138905592303067
hope,272,Qwen,DIR,0.3890559230306675
hope,272,Qwen,DIR,0.46181599518941674
hope,272,Qwen,LMT,0.4792543595911004
hope,272,Qwen,DIR,0.5628382441371016
hope,272,Qwen,DIR,0.5838845460012027
hope,272,Qwen,DIR,0.6728803367408298
hope,272,Qwen,DIR,0.7282020444978954
hope,272,Qwen,DIR,0.7889356584485869
hope,272,Qwen,DIR,0.9326518340348767
carebench,109,Human,LMT,0.0
carebench,109,Human,VAC,0.17588932806324112
carebench,109,Human,SAC,0.2509881422924901
carebench,109,Human,DIR,0.5790513833992095
carebench,109,Human,QOP,0.8596837944664032
hope,293,Human,LMT,0.0
hope,293,Human,TEN,0.19913419913419914
hope,293,Human,QOP,0.8874458874458875
carebench,75,Llama,VAC,0.0
carebench,75,Llama,VAC,0.13568129330254042
carebench,75,Llama,NAC,0.22055427251732102
carebench,75,Llama,RECT,0.29272517321016167
carebench,75,Llama,TEN,0.29272517321016167
carebench,75,Llama,DIR,0.3389145496535797
carebench,75,Llama,TEN,0.3389145496535797
carebench,75,Llama,RECT,0.4491916859122402
carebench,75,Llama,TEN,0.4491916859122402
carebench,75,Llama,SAC,0.5681293302540416
carebench,75,Llama,RECT,0.6102771362586605
carebench,75,Llama,TEN,0.6102771362586605
carebench,75,Llama,RECT,0.6720554272517321
carebench,75,Llama,TEN,0.6720554272517321
carebench,75,Llama,RECT,0.7326789838337182
carebench,75,Llama,TEN,0.7326789838337182
carebench,75,Llama,RECT,0.812933025404157
carebench,75,Llama,TEN,0.812933025404157
carebench,75,Llama,SAC,0.9058891454965358
carebench,75,Llama,TEN,0.9058891454965358
carebench,110,GPT,VAC,0.0
carebench,110,GPT,TEN,0.11359570661896243
carebench,110,GPT,DIR,0.18783542039355994
carebench,110,GPT,VAC,0.33810375670840787
carebench,110,GPT,DIR,0.4141323792486583
carebench,110,GPT,RECT,0.49016100178890876
carebench,110,GPT,NAC,0.5813953488372093
carebench,110,GPT,RECT,0.6243291592128801
carebench,110,GPT,DIR,0.7558139534883721
carebench,110,GPT,DIR,0.8336314847942755
carebench,110,GPT,QOP,0.9132379248658319
hope,298,Llama,TEN,0.0
hope,298,Llama,TEN,0.11370716510903427
hope,298,Llama,AUR,0.02336448598130841
hope,298,Llama,LMT,0.0763239875389408
hope,298,Llama,SAC,0.2118380062305296
hope,298,Llama,VAC,0.2118380062305296
hope,298,Llama,NAC,0.308411214953271
hope,298,Llama,TSH,0.543613707165109
hope,298,Llama,TEN,0.5700934579439252
hope,298,Llama,AUR,0.5919003115264797
hope,298,Llama,DIR,0.7959501557632399
hope,298,Llama,FIX,0.7959501557632399
hope,298,Llama,RECT,0.8520249221183801
hope,298,Llama,RECT,0.9143302180685359
carebench,204,Qwen,VAC,0.0
carebench,204,Qwen,SAC,0.05434782608695652
carebench,204,Qwen,AUR,0.05434782608695652
carebench,204,Qwen,DIR,0.1331521739130435
carebench,204,Qwen,TSH,0.16467391304347825
carebench,204,Qwen,DIR,0.3016304347826087
carebench,204,Qwen,RECT,0.3532608695652174
carebench,204,Qwen,DIR,0.38315217391304346
carebench,204,Qwen,AUR,0.40217391304347827
carebench,204,Qwen,QCL,0.5184782608695652
carebench,204,Qwen,DIR,0.6125
carebench,204,Qwen,DIR,0.7364130434782609
carebench,204,Qwen,RECT,0.7733695652173913
carebench,204,Qwen,DIR,0.8782608695652174
carebench,204,Qwen,DIR,0.9146739130434782
carebench,204,Qwen,AUR,0.9369565217391305
pair,43,Llama,SEN,0.0
pair,43,Llama,DIR,0.05274411974340699
pair,43,Llama,FIX,0.09123307198859587
pair,43,Llama,RECT,0.09123307198859587
pair,43,Llama,DIR,0.1482537419814683
pair,43,Llama,QOP,0.17533856022808267
pair,43,Llama,DIR,0.25445473984319317
pair,43,Llama,DIR,0.3036350677120456
pair,43,Llama,DIR,0.35138987883107625
pair,43,Llama,RECT,0.4476122594440485
pair,43,Llama,DIR,0.5951532430506058
pair,43,Llama,RECT,0.6671418389166073
pair,43,Llama,DIR,0.7583749109052031
pair,43,Llama,DIR,0.8417676407697791
pair,43,Llama,DIR,0.9080541696364932
carebench,311,Human,VAC,0.0
carebench,311,Human,VAC,0.22977941176470587
carebench,311,Human,TEN,0.33088235294117646
carebench,311,Human,AUR,0.42463235294117646
carebench,311,Human,DIR,0.5
carebench,311,Human,QCL,0.6746323529411765
carebench,311,Human,QCL,0.8069852941176471
hope,274,Qwen,VAC,0.021149674620390455
hope,274,Qwen,LMT,0.03633405639913232
hope,274,Qwen,DIR,0.05856832971800434
hope,274,Qwen,AUR,0.05856832971800434
hope,274,Qwen,DIR,0.24566160520607375
hope,274,Qwen,AUR,0.27169197396963124
hope,274,Qwen,DIR,0.294468546637744
hope,274,Qwen,DIR,0.4202819956616052
hope,274,Qwen,AUR,0.4202819956616052
hope,274,Qwen,DIR,0.504880694143167
hope,274,Qwen,DIR,0.5818872017353579
hope,274,Qwen,AUR,0.5818872017353579
hope,274,Qwen,DIR,0.6605206073752712
hope,274,Qwen,DIR,0.7077006507592191
hope,274,Qwen,AUR,0.7077006507592191
hope,274,Qwen,DIR,0.7933839479392625
hope,274,Qwen,NAC,0.7933839479392625
hope,274,Qwen,DIR,0.8611713665943601
hope,274,Qwen,AUR,0.8611713665943601
hope,274,Qwen,DIR,0.9810195227765727
hope,52,Human,VAC,0.0
hope,52,Human,VAC,0.4380952380952381
hope,52,Human,TEN,0.6095238095238096
hope,52,Human,QCL,0.6095238095238096
hope,52,Human,QCL,0.9238095238095239
hope,128,Human,LMT,0.2441860465116279
hope,128,Human,QCL,0.45348837209302323
hope,128,Human,QCL,0.6395348837209303
hope,128,Human,TEN,0.6162790697674418
hope,292,GPT,NAC,0.0
hope,292,GPT,AUR,0.0
hope,292,GPT,DIR,0.051171393341553635
hope,292,GPT,AUR,0.051171393341553635
hope,292,GPT,DIR,0.1344019728729963
hope,292,GPT,NAC,0.1344019728729963
hope,292,GPT,DIR,0.17632552404438964
hope,292,GPT,DIR,0.22256473489519113
hope,292,GPT,NAC,0.22256473489519113
hope,292,GPT,DIR,0.28298397040690504
hope,292,GPT,NAC,0.28298397040690504
hope,292,GPT,DIR,0.3649815043156597
hope,292,GPT,SAC,0.3649815043156597
hope,292,GPT,DIR,0.43711467324291
hope,292,GPT,RECT,0.43711467324291
hope,292,GPT,DIR,0.530826140567201
hope,292,GPT,RECT,0.530826140567201
hope,292,GPT,DIR,0.5745992601726264
hope,292,GPT,RECT,0.5745992601726264
hope,292,GPT,DIR,0.7262638717632552
hope,292,GPT,RECT,0.7262638717632552
hope,292,GPT,DIR,0.8168927250308261
hope,292,GPT,RECT,0.8168927250308261
hope,292,GPT,DIR,0.8890258939580764
hope,292,GPT,DIR,0.905672009864365
hope,292,GPT,RECT,0.905672009864365
hope,292,GPT,DIR,0.9630086313193588
hope,292,GPT,ASAC,0.9630086313193588
hope,26,Human,QOP,0.0
carebench,31,GPT,SEN,0.0
carebench,31,GPT,AUR,0.0
carebench,31,GPT,TEN,0.09982788296041308
carebench,31,GPT,DIR,0.09982788296041308
carebench,31,GPT,FIX,0.09982788296041308
carebench,31,GPT,RECT,0.7601835915088927
carebench,31,GPT,RECT,0.8347676419965576
carebench,31,GPT,TSH,0.12162937464142283
carebench,31,GPT,QOP,0.47160068846815834
carebench,31,GPT,QCL,0.47160068846815834
carebench,31,GPT,LMT,0.2874354561101549
carebench,31,GPT,MEN,0.0
carebench,31,GPT,VAC,0.0
carebench,31,GPT,VIN,0.47160068846815834
carebench,31,GPT,NAC,0.3287435456110155
carebench,31,GPT,NIN,0.38267355134825015
carebench,31,GPT,ASAC,0.8347676419965576
carebench,31,GPT,ASIN,0.6345381526104418
carebench,31,GPT,SAC,0.9024670109007459
carebench,31,GPT,SIN,0.9793459552495697
carebench,31,GPT,INC,0.09581181870338497
